fold,patient,image_name,TP,FP,TN,FN,IoU,Precision,Recall,Pixel Accuracy
3,TCGA_CS_4942,TCGA_CS_4942_19970222_1.tif,0,0,65536,0,0.0,0.0,0.0,0.9999999999998475
3,TCGA_CS_4942,TCGA_CS_4942_19970222_10.tif,487,3134,61145,770,0.11090867683873626,0.1344932339129122,0.3874303898139425,0.9404296874998566
3,TCGA_CS_4942,TCGA_CS_4942_19970222_11.tif,382,3314,60683,1157,0.07871419740350565,0.10335497835469871,0.24821312540449506,0.9317779541014204
3,TCGA_CS_4942,TCGA_CS_4942_19970222_12.tif,329,3333,60820,1054,0.06976251060205733,0.08984161660270387,0.2378886478652358,0.9330596923826702
3,TCGA_CS_4942,TCGA_CS_4942_19970222_13.tif,264,3382,60938,952,0.05741626794245886,0.07240811848581348,0.21710526315610934,0.9338684082029826
3,TCGA_CS_4942,TCGA_CS_4942_19970222_14.tif,0,3558,61217,761,0.0,0.0,0.0,0.9340972900389201
3,TCGA_CS_4942,TCGA_CS_4942_19970222_15.tif,0,3638,61898,0,0.0,0.0,0.0,0.9444885253904809
3,TCGA_CS_4942,TCGA_CS_4942_19970222_16.tif,0,3782,61754,0,0.0,0.0,0.0,0.9422912597654812
3,TCGA_CS_4942,TCGA_CS_4942_19970222_17.tif,0,4099,61437,0,0.0,0.0,0.0,0.9374542236326695
3,TCGA_CS_4942,TCGA_CS_4942_19970222_18.tif,0,4666,60870,0,0.0,0.0,0.0,0.9288024902342333
3,TCGA_CS_4942,TCGA_CS_4942_19970222_19.tif,0,5811,59725,0,0.0,0.0,0.0,0.9113311767576735
3,TCGA_CS_4942,TCGA_CS_4942_19970222_2.tif,0,4342,61194,0,0.0,0.0,0.0,0.9337463378904826
3,TCGA_CS_4942,TCGA_CS_4942_19970222_20.tif,0,0,65536,0,0.0,0.0,0.0,0.9999999999998475
3,TCGA_CS_4942,TCGA_CS_4942_19970222_3.tif,0,4298,61238,0,0.0,0.0,0.0,0.9344177246092324
3,TCGA_CS_4942,TCGA_CS_4942_19970222_4.tif,0,4289,61247,0,0.0,0.0,0.0,0.934555053710795
3,TCGA_CS_4942,TCGA_CS_4942_19970222_5.tif,0,3760,61776,0,0.0,0.0,0.0,0.9426269531248562
3,TCGA_CS_4942,TCGA_CS_4942_19970222_6.tif,0,4052,61484,0,0.0,0.0,0.0,0.9381713867186069
3,TCGA_CS_4942,TCGA_CS_4942_19970222_7.tif,0,3212,62324,0,0.0,0.0,0.0,0.9509887695311049
3,TCGA_CS_4942,TCGA_CS_4942_19970222_8.tif,0,3121,62415,0,0.0,0.0,0.0,0.9523773193357922
3,TCGA_CS_4942,TCGA_CS_4942_19970222_9.tif,55,3368,61212,901,0.012719703977768919,0.01606777680392618,0.05753138075253628,0.934860229492045
3,TCGA_CS_5397,TCGA_CS_5397_20010315_1.tif,0,0,65536,0,0.0,0.0,0.0,0.9999999999998475
3,TCGA_CS_5397,TCGA_CS_5397_20010315_10.tif,0,1015,63058,1463,0.0,0.0,0.0,0.9621887207029782
3,TCGA_CS_5397,TCGA_CS_5397_20010315_11.tif,0,470,64221,845,0.0,0.0,0.0,0.9799346923826631
3,TCGA_CS_5397,TCGA_CS_5397_20010315_12.tif,0,540,64601,395,0.0,0.0,0.0,0.9857330322264122
3,TCGA_CS_5397,TCGA_CS_5397_20010315_13.tif,0,671,64865,0,0.0,0.0,0.0,0.9897613525389115
3,TCGA_CS_5397,TCGA_CS_5397_20010315_14.tif,0,608,64928,0,0.0,0.0,0.0,0.9907226562498489
3,TCGA_CS_5397,TCGA_CS_5397_20010315_15.tif,0,575,64961,0,0.0,0.0,0.0,0.9912261962889113
3,TCGA_CS_5397,TCGA_CS_5397_20010315_16.tif,0,412,65124,0,0.0,0.0,0.0,0.9937133789060985
3,TCGA_CS_5397,TCGA_CS_5397_20010315_17.tif,0,1345,64191,0,0.0,0.0,0.0,0.9794769287107881
3,TCGA_CS_5397,TCGA_CS_5397_20010315_18.tif,0,1466,64070,0,0.0,0.0,0.0,0.9776306152342259
3,TCGA_CS_5397,TCGA_CS_5397_20010315_19.tif,0,1288,64248,0,0.0,0.0,0.0,0.9803466796873505
3,TCGA_CS_5397,TCGA_CS_5397_20010315_2.tif,0,2989,62547,0,0.0,0.0,0.0,0.954391479492042
3,TCGA_CS_5397,TCGA_CS_5397_20010315_20.tif,0,4236,61300,0,0.0,0.0,0.0,0.9353637695311073
3,TCGA_CS_5397,TCGA_CS_5397_20010315_21.tif,0,4015,61521,0,0.0,0.0,0.0,0.9387359619139193
3,TCGA_CS_5397,TCGA_CS_5397_20010315_22.tif,0,3084,62452,0,0.0,0.0,0.0,0.9529418945311047
3,TCGA_CS_5397,TCGA_CS_5397_20010315_3.tif,0,1735,63801,0,0.0,0.0,0.0,0.973526000976414
3,TCGA_CS_5397,TCGA_CS_5397_20010315_4.tif,0,2277,63259,0,0.0,0.0,0.0,0.9652557373045403
3,TCGA_CS_5397,TCGA_CS_5397_20010315_5.tif,0,1951,63585,0,0.0,0.0,0.0,0.9702301025389145
3,TCGA_CS_5397,TCGA_CS_5397_20010315_6.tif,0,1947,63589,0,0.0,0.0,0.0,0.9702911376951645
3,TCGA_CS_5397,TCGA_CS_5397_20010315_7.tif,0,2021,63088,427,0.0,0.0,0.0,0.9626464843748531
3,TCGA_CS_5397,TCGA_CS_5397_20010315_8.tif,0,1814,62988,734,0.0,0.0,0.0,0.9611206054686033
3,TCGA_CS_5397,TCGA_CS_5397_20010315_9.tif,0,1355,62967,1214,0.0,0.0,0.0,0.960800170898291
3,TCGA_CS_6668,TCGA_CS_6668_20011025_1.tif,0,5180,60356,0,0.0,0.0,0.0,0.9209594726561096
3,TCGA_CS_6668,TCGA_CS_6668_20011025_10.tif,0,2409,63127,0,0.0,0.0,0.0,0.9632415771482906
3,TCGA_CS_6668,TCGA_CS_6668_20011025_11.tif,0,2042,63494,0,0.0,0.0,0.0,0.9688415527342272
3,TCGA_CS_6668,TCGA_CS_6668_20011025_12.tif,0,2129,63407,0,0.0,0.0,0.0,0.96751403808579
3,TCGA_CS_6668,TCGA_CS_6668_20011025_13.tif,0,2310,63226,0,0.0,0.0,0.0,0.9647521972654778
3,TCGA_CS_6668,TCGA_CS_6668_20011025_14.tif,0,1866,63670,0,0.0,0.0,0.0,0.9715270996092268
3,TCGA_CS_6668,TCGA_CS_6668_20011025_15.tif,0,1469,63398,669,0.0,0.0,0.0,0.9673767089842275
3,TCGA_CS_6668,TCGA_CS_6668_20011025_16.tif,0,1780,62387,1369,0.0,0.0,0.0,0.9519500732420423
3,TCGA_CS_6668,TCGA_CS_6668_20011025_17.tif,0,1611,62312,1613,0.0,0.0,0.0,0.950805664062355
3,TCGA_CS_6668,TCGA_CS_6668_20011025_18.tif,0,1527,62400,1609,0.0,0.0,0.0,0.9521484374998548
3,TCGA_CS_6668,TCGA_CS_6668_20011025_19.tif,0,1256,62911,1369,0.0,0.0,0.0,0.9599456787107911
3,TCGA_CS_6668,TCGA_CS_6668_20011025_2.tif,0,4919,60617,0,0.0,0.0,0.0,0.9249420166014214
3,TCGA_CS_6668,TCGA_CS_6668_20011025_20.tif,0,507,64483,546,0.0,0.0,0.0,0.9839324951170374
3,TCGA_CS_6668,TCGA_CS_6668_20011025_21.tif,0,454,65034,48,0.0,0.0,0.0,0.9923400878904737
3,TCGA_CS_6668,TCGA_CS_6668_20011025_22.tif,0,543,64993,0,0.0,0.0,0.0,0.9917144775389112
3,TCGA_CS_6668,TCGA_CS_6668_20011025_23.tif,0,1023,64513,0,0.0,0.0,0.0,0.9843902587889123
3,TCGA_CS_6668,TCGA_CS_6668_20011025_24.tif,0,1711,63825,0,0.0,0.0,0.0,0.973892211913914
3,TCGA_CS_6668,TCGA_CS_6668_20011025_25.tif,0,2813,62723,0,0.0,0.0,0.0,0.9570770263670415
3,TCGA_CS_6668,TCGA_CS_6668_20011025_26.tif,0,4077,61459,0,0.0,0.0,0.0,0.9377899169920444
3,TCGA_CS_6668,TCGA_CS_6668_20011025_27.tif,0,4249,61287,0,0.0,0.0,0.0,0.9351654052732948
3,TCGA_CS_6668,TCGA_CS_6668_20011025_28.tif,0,864,64672,0,0.0,0.0,0.0,0.9868164062498495
3,TCGA_CS_6668,TCGA_CS_6668_20011025_3.tif,0,4085,61451,0,0.0,0.0,0.0,0.9376678466795445
3,TCGA_CS_6668,TCGA_CS_6668_20011025_4.tif,0,4638,60898,0,0.0,0.0,0.0,0.9292297363279832
3,TCGA_CS_6668,TCGA_CS_6668_20011025_5.tif,0,4170,61366,0,0.0,0.0,0.0,0.9363708496092321
3,TCGA_CS_6668,TCGA_CS_6668_20011025_6.tif,0,4078,61458,0,0.0,0.0,0.0,0.9377746582029819
3,TCGA_CS_6668,TCGA_CS_6668_20011025_7.tif,0,3166,62370,0,0.0,0.0,0.0,0.9516906738279798
3,TCGA_CS_6668,TCGA_CS_6668_20011025_8.tif,0,2674,62862,0,0.0,0.0,0.0,0.9591979980467287
3,TCGA_CS_6668,TCGA_CS_6668_20011025_9.tif,0,2351,63185,0,0.0,0.0,0.0,0.9641265869139154
3,TCGA_DU_5853,TCGA_DU_5853_19950823_1.tif,0,1731,63805,0,0.0,0.0,0.0,0.973587036132664
3,TCGA_DU_5853,TCGA_DU_5853_19950823_10.tif,0,1445,64091,0,0.0,0.0,0.0,0.9779510498045383
3,TCGA_DU_5853,TCGA_DU_5853_19950823_11.tif,0,1374,64162,0,0.0,0.0,0.0,0.9790344238279757
3,TCGA_DU_5853,TCGA_DU_5853_19950823_12.tif,0,1043,64493,0,0.0,0.0,0.0,0.9840850830076624
3,TCGA_DU_5853,TCGA_DU_5853_19950823_13.tif,0,1156,64380,0,0.0,0.0,0.0,0.9823608398436001
3,TCGA_DU_5853,TCGA_DU_5853_19950823_14.tif,0,785,64751,0,0.0,0.0,0.0,0.9880218505857867
3,TCGA_DU_5853,TCGA_DU_5853_19950823_15.tif,0,532,65004,0,0.0,0.0,0.0,0.9918823242185987
3,TCGA_DU_5853,TCGA_DU_5853_19950823_16.tif,0,345,65191,0,0.0,0.0,0.0,0.9947357177732857
3,TCGA_DU_5853,TCGA_DU_5853_19950823_17.tif,0,419,65117,0,0.0,0.0,0.0,0.993606567382661
3,TCGA_DU_5853,TCGA_DU_5853_19950823_18.tif,0,343,65193,0,0.0,0.0,0.0,0.9947662353514107
3,TCGA_DU_5853,TCGA_DU_5853_19950823_19.tif,0,458,65078,0,0.0,0.0,0.0,0.9930114746092236
3,TCGA_DU_5853,TCGA_DU_5853_19950823_2.tif,0,2069,63467,0,0.0,0.0,0.0,0.9684295654295397
3,TCGA_DU_5853,TCGA_DU_5853_19950823_20.tif,0,587,64949,0,0.0,0.0,0.0,0.9910430908201613
3,TCGA_DU_5853,TCGA_DU_5853_19950823_21.tif,0,434,65102,0,0.0,0.0,0.0,0.9933776855467235
3,TCGA_DU_5853,TCGA_DU_5853_19950823_22.tif,0,382,65154,0,0.0,0.0,0.0,0.9941711425779733
3,TCGA_DU_5853,TCGA_DU_5853_19950823_23.tif,0,330,65206,0,0.0,0.0,0.0,0.9949645996092232
3,TCGA_DU_5853,TCGA_DU_5853_19950823_24.tif,0,385,65151,0,0.0,0.0,0.0,0.9941253662107858
3,TCGA_DU_5853,TCGA_DU_5853_19950823_25.tif,0,365,64844,327,0.0,0.0,0.0,0.9894409179685991
3,TCGA_DU_5853,TCGA_DU_5853_19950823_26.tif,0,417,64439,680,0.0,0.0,0.0,0.9832611083982875
3,TCGA_DU_5853,TCGA_DU_5853_19950823_27.tif,12,801,63833,890,0.007046388725736663,0.014760147601294463,0.013303769401182886,0.9741973876951638
3,TCGA_DU_5853,TCGA_DU_5853_19950823_28.tif,16,808,63563,1149,0.008109477952315714,0.01941747572791969,0.013733905579281256,0.9701385498045395
3,TCGA_DU_5853,TCGA_DU_5853_19950823_29.tif,144,1451,62903,1038,0.054690467147532514,0.09028213166087598,0.12182741116648202,0.9620208740232907
3,TCGA_DU_5853,TCGA_DU_5853_19950823_3.tif,0,1357,64179,0,0.0,0.0,0.0,0.9792938232420381
3,TCGA_DU_5853,TCGA_DU_5853_19950823_30.tif,182,1188,63185,981,0.07741386643948357,0.13284671532749748,0.15649183146898976,0.96690368652329
3,TCGA_DU_5853,TCGA_DU_5853_19950823_31.tif,295,1558,63075,608,0.11986997155579086,0.15920129519611873,0.32668881505729025,0.9669494628904775
3,TCGA_DU_5853,TCGA_DU_5853_19950823_32.tif,0,2152,63384,0,0.0,0.0,0.0,0.9671630859373525
3,TCGA_DU_5853,TCGA_DU_5853_19950823_33.tif,0,1038,64498,0,0.0,0.0,0.0,0.9841613769529749
3,TCGA_DU_5853,TCGA_DU_5853_19950823_34.tif,0,1184,64352,0,0.0,0.0,0.0,0.9819335937498502
3,TCGA_DU_5853,TCGA_DU_5853_19950823_35.tif,0,1252,64284,0,0.0,0.0,0.0,0.9808959960936003
3,TCGA_DU_5853,TCGA_DU_5853_19950823_36.tif,0,514,65022,0,0.0,0.0,0.0,0.9921569824217237
3,TCGA_DU_5853,TCGA_DU_5853_19950823_4.tif,0,1846,63690,0,0.0,0.0,0.0,0.9718322753904768
3,TCGA_DU_5853,TCGA_DU_5853_19950823_5.tif,0,2002,63534,0,0.0,0.0,0.0,0.9694519042967271
3,TCGA_DU_5853,TCGA_DU_5853_19950823_6.tif,0,1230,64306,0,0.0,0.0,0.0,0.9812316894529753
3,TCGA_DU_5853,TCGA_DU_5853_19950823_7.tif,0,1394,64142,0,0.0,0.0,0.0,0.9787292480467257
3,TCGA_DU_5853,TCGA_DU_5853_19950823_8.tif,0,1216,64320,0,0.0,0.0,0.0,0.9814453124998502
3,TCGA_DU_5853,TCGA_DU_5853_19950823_9.tif,0,631,64905,0,0.0,0.0,0.0,0.9903717041014114
3,TCGA_DU_5874,TCGA_DU_5874_19950510_1.tif,0,3002,62534,0,0.0,0.0,0.0,0.9541931152342294
3,TCGA_DU_5874,TCGA_DU_5874_19950510_10.tif,0,991,64545,0,0.0,0.0,0.0,0.9848785400389123
3,TCGA_DU_5874,TCGA_DU_5874_19950510_11.tif,0,2563,62973,0,0.0,0.0,0.0,0.960891723632666
3,TCGA_DU_5874,TCGA_DU_5874_19950510_12.tif,0,2100,63436,0,0.0,0.0,0.0,0.9679565429686023
3,TCGA_DU_5874,TCGA_DU_5874_19950510_13.tif,0,2019,63517,0,0.0,0.0,0.0,0.9691925048826646
3,TCGA_DU_5874,TCGA_DU_5874_19950510_14.tif,0,2226,63310,0,0.0,0.0,0.0,0.9660339355467277
3,TCGA_DU_5874,TCGA_DU_5874_19950510_15.tif,0,2036,63500,0,0.0,0.0,0.0,0.9689331054686022
3,TCGA_DU_5874,TCGA_DU_5874_19950510_16.tif,0,1626,63910,0,0.0,0.0,0.0,0.9751892089842262
3,TCGA_DU_5874,TCGA_DU_5874_19950510_17.tif,0,2005,63531,0,0.0,0.0,0.0,0.9694061279295396
3,TCGA_DU_5874,TCGA_DU_5874_19950510_18.tif,0,1954,63582,0,0.0,0.0,0.0,0.970184326171727
3,TCGA_DU_5874,TCGA_DU_5874_19950510_19.tif,0,1801,63735,0,0.0,0.0,0.0,0.9725189208982892
3,TCGA_DU_5874,TCGA_DU_5874_19950510_2.tif,0,3121,62415,0,0.0,0.0,0.0,0.9523773193357922
3,TCGA_DU_5874,TCGA_DU_5874_19950510_20.tif,0,1240,64173,123,0.0,0.0,0.0,0.9792022705076632
3,TCGA_DU_5874,TCGA_DU_5874_19950510_21.tif,0,1176,63999,361,0.0,0.0,0.0,0.9765472412107885
3,TCGA_DU_5874,TCGA_DU_5874_19950510_22.tif,0,1060,63997,479,0.0,0.0,0.0,0.9765167236326635
3,TCGA_DU_5874,TCGA_DU_5874_19950510_23.tif,0,1338,63409,789,0.0,0.0,0.0,0.967544555663915
3,TCGA_DU_5874,TCGA_DU_5874_19950510_24.tif,0,1515,63127,894,0.0,0.0,0.0,0.9632415771482906
3,TCGA_DU_5874,TCGA_DU_5874_19950510_25.tif,0,1473,63211,852,0.0,0.0,0.0,0.9645233154295404
3,TCGA_DU_5874,TCGA_DU_5874_19950510_26.tif,0,961,63877,698,0.0,0.0,0.0,0.9746856689451638
3,TCGA_DU_5874,TCGA_DU_5874_19950510_27.tif,0,985,64063,488,0.0,0.0,0.0,0.9775238037107884
3,TCGA_DU_5874,TCGA_DU_5874_19950510_28.tif,0,423,65113,0,0.0,0.0,0.0,0.993545532226411
3,TCGA_DU_5874,TCGA_DU_5874_19950510_29.tif,0,1015,64521,0,0.0,0.0,0.0,0.9845123291014123
3,TCGA_DU_5874,TCGA_DU_5874_19950510_3.tif,0,3246,62290,0,0.0,0.0,0.0,0.95046997070298
3,TCGA_DU_5874,TCGA_DU_5874_19950510_30.tif,0,1047,64489,0,0.0,0.0,0.0,0.9840240478514124
3,TCGA_DU_5874,TCGA_DU_5874_19950510_31.tif,0,950,64586,0,0.0,0.0,0.0,0.9855041503904747
3,TCGA_DU_5874,TCGA_DU_5874_19950510_32.tif,0,2438,63098,0,0.0,0.0,0.0,0.9627990722654781
3,TCGA_DU_5874,TCGA_DU_5874_19950510_33.tif,0,2861,62675,0,0.0,0.0,0.0,0.9563446044920416
3,TCGA_DU_5874,TCGA_DU_5874_19950510_34.tif,0,2336,63200,0,0.0,0.0,0.0,0.9643554687498529
3,TCGA_DU_5874,TCGA_DU_5874_19950510_35.tif,0,2466,63070,0,0.0,0.0,0.0,0.9623718261717282
3,TCGA_DU_5874,TCGA_DU_5874_19950510_36.tif,0,1546,63990,0,0.0,0.0,0.0,0.976409912109226
3,TCGA_DU_5874,TCGA_DU_5874_19950510_37.tif,0,12826,52710,0,0.0,0.0,0.0,0.8042907714842523
3,TCGA_DU_5874,TCGA_DU_5874_19950510_38.tif,0,9812,55724,0,0.0,0.0,0.0,0.8502807617186203
3,TCGA_DU_5874,TCGA_DU_5874_19950510_4.tif,0,704,64832,0,0.0,0.0,0.0,0.9892578124998491
3,TCGA_DU_5874,TCGA_DU_5874_19950510_5.tif,0,3026,62510,0,0.0,0.0,0.0,0.9538269042967294
3,TCGA_DU_5874,TCGA_DU_5874_19950510_6.tif,0,3952,61584,0,0.0,0.0,0.0,0.9396972656248567
3,TCGA_DU_5874,TCGA_DU_5874_19950510_7.tif,0,3550,61986,0,0.0,0.0,0.0,0.9458312988279807
3,TCGA_DU_5874,TCGA_DU_5874_19950510_8.tif,0,3851,61685,0,0.0,0.0,0.0,0.941238403320169
3,TCGA_DU_5874,TCGA_DU_5874_19950510_9.tif,0,11,65525,0,0.0,0.0,0.0,0.99983215332016
3,TCGA_DU_6405,TCGA_DU_6405_19851005_1.tif,0,3177,62359,0,0.0,0.0,0.0,0.9515228271482924
3,TCGA_DU_6405,TCGA_DU_6405_19851005_10.tif,0,4088,61448,0,0.0,0.0,0.0,0.937622070312357
3,TCGA_DU_6405,TCGA_DU_6405_19851005_11.tif,0,3986,61550,0,0.0,0.0,0.0,0.9391784667967318
3,TCGA_DU_6405,TCGA_DU_6405_19851005_12.tif,0,3358,62178,0,0.0,0.0,0.0,0.9487609863279802
3,TCGA_DU_6405,TCGA_DU_6405_19851005_13.tif,0,2768,62768,0,0.0,0.0,0.0,0.9577636718748539
3,TCGA_DU_6405,TCGA_DU_6405_19851005_14.tif,0,3246,62290,0,0.0,0.0,0.0,0.95046997070298
3,TCGA_DU_6405,TCGA_DU_6405_19851005_15.tif,0,2886,62650,0,0.0,0.0,0.0,0.9559631347654792
3,TCGA_DU_6405,TCGA_DU_6405_19851005_16.tif,0,2808,62728,0,0.0,0.0,0.0,0.957153320312354
3,TCGA_DU_6405,TCGA_DU_6405_19851005_17.tif,0,2196,63340,0,0.0,0.0,0.0,0.9664916992186026
3,TCGA_DU_6405,TCGA_DU_6405_19851005_18.tif,0,2461,63075,0,0.0,0.0,0.0,0.9624481201170407
3,TCGA_DU_6405,TCGA_DU_6405_19851005_19.tif,0,2334,63202,0,0.0,0.0,0.0,0.9643859863279779
3,TCGA_DU_6405,TCGA_DU_6405_19851005_2.tif,0,6111,59425,0,0.0,0.0,0.0,0.9067535400389242
3,TCGA_DU_6405,TCGA_DU_6405_19851005_20.tif,0,2930,62606,0,0.0,0.0,0.0,0.9552917480467292
3,TCGA_DU_6405,TCGA_DU_6405_19851005_21.tif,0,2728,62808,0,0.0,0.0,0.0,0.9583740234373538
3,TCGA_DU_6405,TCGA_DU_6405_19851005_22.tif,0,2262,63274,0,0.0,0.0,0.0,0.9654846191404777
3,TCGA_DU_6405,TCGA_DU_6405_19851005_23.tif,0,2115,63421,0,0.0,0.0,0.0,0.9677276611326648
3,TCGA_DU_6405,TCGA_DU_6405_19851005_24.tif,0,1896,63640,0,0.0,0.0,0.0,0.9710693359373519
3,TCGA_DU_6405,TCGA_DU_6405_19851005_25.tif,0,1748,63788,0,0.0,0.0,0.0,0.9733276367186016
3,TCGA_DU_6405,TCGA_DU_6405_19851005_26.tif,0,1527,64009,0,0.0,0.0,0.0,0.9766998291014135
3,TCGA_DU_6405,TCGA_DU_6405_19851005_27.tif,0,1449,64087,0,0.0,0.0,0.0,0.9778900146482883
3,TCGA_DU_6405,TCGA_DU_6405_19851005_28.tif,0,1367,64169,0,0.0,0.0,0.0,0.9791412353514132
3,TCGA_DU_6405,TCGA_DU_6405_19851005_29.tif,0,1443,64093,0,0.0,0.0,0.0,0.9779815673826633
3,TCGA_DU_6405,TCGA_DU_6405_19851005_3.tif,0,6202,59334,0,0.0,0.0,0.0,0.9053649902342369
3,TCGA_DU_6405,TCGA_DU_6405_19851005_30.tif,0,1521,64015,0,0.0,0.0,0.0,0.9767913818357885
3,TCGA_DU_6405,TCGA_DU_6405_19851005_31.tif,0,1548,63988,0,0.0,0.0,0.0,0.976379394531101
3,TCGA_DU_6405,TCGA_DU_6405_19851005_32.tif,0,1527,64009,0,0.0,0.0,0.0,0.9766998291014135
3,TCGA_DU_6405,TCGA_DU_6405_19851005_33.tif,0,1645,63891,0,0.0,0.0,0.0,0.9748992919920387
3,TCGA_DU_6405,TCGA_DU_6405_19851005_34.tif,0,1394,64142,0,0.0,0.0,0.0,0.9787292480467257
3,TCGA_DU_6405,TCGA_DU_6405_19851005_35.tif,0,1469,64067,0,0.0,0.0,0.0,0.9775848388670384
3,TCGA_DU_6405,TCGA_DU_6405_19851005_36.tif,0,1537,63999,0,0.0,0.0,0.0,0.9765472412107885
